Id,Date,Tweet,Location,Retweet Count,Favorite Count,Total Tweets Count,Sentiment Score,Sentiment,Positive Sentiment Score,Neutral Sentiment Score,Negative Sentiment Score
1.64E+18,2023-04-04 01:29:55+00:00,VIDEO: T.J. McConnell Meet and Greet at PetSmart CREATOR: Indiana Pacers LIKE IT - Support This NBA Creator #pacers #IndianaPacers #NBA #NBATwitter,Florida,0,0,1,[-3.418736   1.34254    1.9708217],Positive,1.9708217,1.34254,-3.418736
1.64E+18,2023-04-04 01:28:50+00:00,Be all you can be man,Florida,0,0,1,[-2.4499319  0.8838374  1.652747 ],Positive,1.652747,0.8838374,-2.4499319
1.64E+18,2023-04-04 01:20:39+00:00,"on Easter weekend, two years ago, I received a phone call from the   store manager saying my daughter had been taken by ambulance to the ER the manager was glib the manager was clearly happy to report her success the manager was livid when I hung up on her",,0,0,1,[ 0.5838815   0.40181577 -0.87726724],Negative,-0.87726724,0.40181577,0.5838815
1.64E+18,2023-04-04 01:17:43+00:00,they had each bullied her for years   HR chose not to protect my kid each time and when the bullying began in earnest when it was coordinated by two managers and my daughter reported each incident HR did nothing,,0,0,1,[ 2.3852072   0.25453603 -2.671657  ],Negative,-2.671657,0.25453603,2.3852072
1.64E+18,2023-04-04 01:15:18+00:00,"two years ago, while she was in the process of having a very serious, very dangerous, very lethal disease diagnosed her store manager at   and her salon manager at the grooming salon chose to weaponize her illness",,0,0,1,[ 2.7981675   0.05328707 -3.022356  ],Negative,-3.022356,0.053287074,2.7981675
1.64E+18,2023-04-04 01:04:50+00:00,"Has anyone seen a Buda ball like this only larger?
I found this one at Petsmart 10 yrs ago in Southern Or. I now have a 122 pound 1 yr old who likes this, but I would to find a larger one. He likes the small one but I'm afraid he might swallow it. Thankfully he always loses it.",,0,0,1,[-1.1258204   0.46856505  0.8044318 ],Positive,0.8044318,0.46856505,-1.1258204
1.64E+18,2023-04-04 01:01:54+00:00,"We got a water testing kit to check the water quality Sunday morning. The store sells us seven glofish tetras. We get them home, wake up this morning, and they are all dead. Midday we go to a closer PetSmart to ask to try and figure out what happened and get replacements.",Florida,0,0,1,[ 0.8591856   0.64167094 -1.5830437 ],Negative,-1.5830437,0.64167094,0.8591856
1.64E+18,2023-04-04 01:01:54+00:00,"we need some advice from your fish experts! We got our tank set up a week ago, and the water tested at one of your stores on Saturday. They told us to make some minor adjustments and come back for the fish we wanted (Glofish tetras) on Sunday.",Florida,0,0,1,[-0.70878416  1.3885565  -0.91808814],Neutral,-0.91808814,1.3885565,-0.70878416
1.64E+18,2023-04-04 00:56:05+00:00,TJ McConnell が PetSmart でミート アンド グリート | インディアナ・ペイサーズ   #IndianaPacers #インディアナペイサーズ,,0,0,1,[ 0.08657689  1.3297292  -1.5045326 ],Neutral,-1.5045326,1.3297292,0.086576894
1.64E+18,2023-04-04 00:52:47+00:00,Read this and I thought they were talking about Ted Cruz or Lindsay Graham.,,0,0,1,[ 0.06484522  1.4525325  -1.6156222 ],Neutral,-1.6156222,1.4525325,0.06484522
1.64E+18,2023-04-04 00:43:31+00:00,Smart move Stan. It won’t be long and winter will be behind us. 👏,,0,1,1,[-2.228538    0.66869366  1.7121681 ],Positive,1.7121681,0.66869366,-2.228538
1.64E+18,2023-04-04 00:43:27+00:00,i can’t believe blair wouldn’t let me impulse buy a wonderfully chonky hamster i saw at petsmart,,0,8,1,[ 0.6447423   0.27034956 -0.7745329 ],Negative,-0.7745329,0.27034956,0.6447423
1.64E+18,2023-04-04 00:42:34+00:00,I got a new hoodie because my winter coat is very warm and spring is coming!,,0,2,1,[-3.2057412   0.04705493  3.6900396 ],Positive,3.6900396,0.04705493,-3.2057412
1.64E+18,2023-04-04 00:41:48+00:00,"if my personal info was correct last month why must I reenter it this month to get my autoship to actually process ...and train ur call center employees better. telling me to ""refresh the page"" 10x won't cut it",,0,0,1,[ 0.80875164  0.5214875  -1.4088398 ],Negative,-1.4088398,0.5214875,0.80875164
1.64E+18,2023-04-04 00:38:59+00:00,"Jacket ,snacks , lambie wow 🤩 you did have a great time shopping",,0,2,1,[-2.5835724  -0.54369617  3.8699179 ],Positive,3.8699179,-0.54369617,-2.5835724
1.64E+18,2023-04-04 00:16:24+00:00,PetsHotel is an excellent solution for Dogs. But today without warning I couldn’t drop him off and missed a dear friend who had horrible surgery with no warning! For the sake of all Animals please fix your policy. Not being at her bedside is horrible.,,0,0,1,[ 0.9776285  -0.03932449 -0.93002707],Negative,-0.93002707,-0.039324492,0.9776285
1.64E+18,2023-04-04 00:07:35+00:00,If I’m not mistaken   has a free spray and neuter program. There are a bunch of resources for certain shots so you don’t necessarily have to pay that large vet bill. petsmart has a shot clinic it’s not free bt way cheaper than the vet.,Maryland,0,0,1,[-1.4911691   0.72330254  0.82284164],Positive,0.82284164,0.72330254,-1.4911691
1.64E+18,2023-04-03 23:54:52+00:00,Ouch …. You’re just so ruthless… little man,,0,0,1,[ 2.1835515  -0.11736973 -2.2405884 ],Negative,-2.2405884,-0.11736973,2.1835515
1.64E+18,2023-04-03 23:47:12+00:00,"The feature will allow users to earn bitcoin back on their card purchases automatically when they shop at eligible merchants such as Allbirds, Peet’s Coffee, Circle K, Gap, PetSmart, and more.   #BTC",,0,0,1,[-3.6184502  1.3128982  2.3647013],Positive,2.3647013,1.3128982,-3.6184502
1.64E+18,2023-04-03 23:41:40+00:00,"Hi there, we would like to look into this further. Could you please send us a DM with your name, email, phone number, and store location you visited?",,0,0,1,[-1.704253    2.0400956  -0.43417853],Neutral,-0.43417853,2.0400956,-1.704253
1.64E+18,2023-04-03 23:36:33+00:00,"Hehe yes! &amp; these mysteriously disappeared, theys also my favorites so me will be visiting your store soon 😉🤗💙",California,0,0,1,[-3.0964727  -0.00897275  3.6876614 ],Positive,3.6876614,-0.008972749,-3.0964727
1.64E+18,2023-04-03 23:30:14+00:00,I knew you would come home with something Easter themed and Lamby fits the bill! Happy snuggles!,,0,1,1,[-2.9842966  -0.26911408  3.7937236 ],Positive,3.7937236,-0.26911408,-2.9842966
1.64E+18,2023-04-03 23:29:18+00:00,"Not even close, New York WEIRDO",California,0,0,1,[-0.7659089   0.7020378   0.11886945],Neutral,0.118869446,0.7020378,-0.7659089
1.64E+18,2023-04-03 23:19:08+00:00,Ewwwww ouch- MAGA,,0,0,1,[ 2.0152378  -0.00427011 -2.3544931 ],Negative,-2.3544931,-0.004270107,2.0152378
1.64E+18,2023-04-03 23:17:55+00:00,Scared to use the word little man ?,,0,0,1,[ 1.2159896  1.0726495 -2.285024 ],Negative,-2.285024,1.0726495,1.2159896
1.64E+18,2023-04-03 23:13:37+00:00,Why does it matter? You’d probably get more results by complaining to the top man in charge. Done that myself. Really dude? Pettiness at its finest. Checkmate!,USA,0,0,1,[ 0.93693846  0.33258033 -1.3435011 ],Negative,-1.3435011,0.33258033,0.93693846
1.64E+18,2023-04-03 23:09:58+00:00,👀 We're sorry to hear about this! Can you please send us a DM with your order number and contact information?,,0,0,1,[ 0.6080008   0.89938235 -1.3894595 ],Neutral,-1.3894595,0.89938235,0.6080008
1.64E+18,2023-04-03 23:04:56+00:00,Nope but Sid used to!,,0,0,1,[-0.33421606  0.8237339  -0.5170269 ],Neutral,-0.5170269,0.8237339,-0.33421606
1.64E+18,2023-04-03 23:03:38+00:00,Do you have a pair of these?,,0,1,1,[-1.2589874  1.8636289 -0.742304 ],Neutral,-0.742304,1.8636289,-1.2589874
1.64E+18,2023-04-03 23:00:04+00:00,"Stanley,you’re Mommy is the best",,0,1,1,[-2.5879478  -0.28326803  3.6091723 ],Positive,3.6091723,-0.28326803,-2.5879478
1.64E+18,2023-04-03 22:52:38+00:00,"This is not nitpicking... I hate animal cruelty. When she could have been proactive in the situation, she used her platform to rant. I’ll wait for the follow up that won’t happen ✌️",USA,0,0,1,[ 2.212565   -0.06048673 -2.3584802 ],Negative,-2.3584802,-0.060486734,2.212565
1.64E+18,2023-04-03 22:50:03+00:00,T.J. McConnell Meet and Greet at PetSmart #Indiana #Pacers #NBA Video:,Indiana,0,0,1,[-1.7702119  2.3505926 -0.8184788],Neutral,-0.8184788,2.3505926,-1.7702119
1.64E+18,2023-04-03 22:50:00+00:00,Did someone say free treats?! 😍,,0,1,1,[-2.923447    0.34724241  2.9353805 ],Positive,2.9353805,0.34724241,-2.923447
1.64E+18,2023-04-03 22:49:27+00:00,YUP! It’s called whisker fatigue! You can get rimless bowls at Petsmart! Or Amazon,,0,3,1,[-2.2980607  0.8167888  1.8066244],Positive,1.8066244,0.8167888,-2.2980607
1.64E+18,2023-04-03 22:48:03+00:00,Way cool stuff !!!,,0,1,1,[-2.557294   -0.27955848  3.638596  ],Positive,3.638596,-0.27955848,-2.557294
1.64E+18,2023-04-03 22:45:45+00:00,Woohoo.. so did mum get ya..,,0,1,1,[-1.4332609   1.1266357   0.57064545],Neutral,0.57064545,1.1266357,-1.4332609
1.64E+18,2023-04-03 22:40:00+00:00,something about that petsmart polo and khakis combo really got the weirdos goin!!!,,0,0,1,[ 1.38258     0.28896266 -1.833991  ],Negative,-1.833991,0.28896266,1.38258
1.64E+18,2023-04-03 22:39:17+00:00,How could we not forgive those adorable faces? Adam &amp; Steve can get away with destroying ALL the bandanas! 😂 😍,,0,0,1,[-0.28089562  0.0338391   0.5926218 ],Positive,0.5926218,0.0338391,-0.28089562
1.64E+18,2023-04-03 22:37:51+00:00,"Wow! Stanley, that's quite a haul! 🛒 We think you deserve it all. 😍",,0,7,1,[-2.7545083  -0.36668646  3.7820795 ],Positive,3.7820795,-0.36668646,-2.7545083
1.64E+18,2023-04-03 22:35:12+00:00,MOVE 100 wants you to vote for your favourite ‘Paw”Fect Easter picture!!! 🐾🐣 Someone's cute pet could win them a $500 PetSmart Gift Card - presented by   - Mortgage Approval Expert ‼ Vote here:   #Ottawa,,0,0,1,[-3.373827   0.7432528  3.0172873],Positive,3.0172873,0.7432528,-3.373827
1.64E+18,2023-04-03 22:27:34+00:00,Good score buddy! 🥰🐾,,0,1,1,[-2.8999045  -0.27924824  3.7906086 ],Positive,3.7906086,-0.27924824,-2.8999045
1.64E+18,2023-04-03 22:25:38+00:00,You think that bully is cheaper than raising kids? Wait till you go to PetSmart and start buying it toys,California,0,0,1,[ 1.0767124   0.31654173 -1.6969386 ],Negative,-1.6969386,0.31654173,1.0767124
1.64E+18,2023-04-03 22:25:01+00:00,"Our Card Linked Offers are live! Connect your credit and debit cards in the TBC app to earn #bitcoin back when you shop at Allbirds, Peet's Coffee, Circle K, Gap, PetSmart, and more. Update the app to turn your fiat cards into bitcoin rewards cards!",,3,26,4,[-3.6743748  1.2051785  2.6137652],Positive,2.6137652,1.2051785,-3.6743748
1.64E+18,2023-04-03 22:24:56+00:00,Be sure to update us if you go through with it 👀 🙌,,0,1,1,[-3.5661378  1.484164   2.0497408],Positive,2.0497408,1.484164,-3.5661378
1.64E+18,2023-04-03 22:21:29+00:00,Lamby is my favourite but I got so many things at  !,,1,120,2,[-2.243196    0.18040636  2.4965503 ],Positive,2.4965503,0.18040636,-2.243196
1.64E+18,2023-04-03 22:02:56+00:00,Lol. How nit picky. She could’ve. I would’ve done both. You okay with animal cruelty or just looking for s Twitter argument?,USA,0,0,1,[ 0.98226374  0.632992   -1.5984993 ],Negative,-1.5984993,0.632992,0.98226374
1.64E+18,2023-04-03 21:55:18+00:00,She would not have left that out if she did.,USA,0,0,1,[ 0.10874148  1.4285777  -1.3388255 ],Neutral,-1.3388255,1.4285777,0.10874148
1.64E+18,2023-04-03 21:49:54+00:00,What is the experience you aim to provide? People getting their shipments without a driver throwing it or stealing it?,,0,0,1,[ 0.20044716  1.2881904  -1.6620392 ],Neutral,-1.6620392,1.2881904,0.20044716
1.64E+18,2023-04-03 21:33:06+00:00,Why tf did PetSmart just charge me for Bambi groom twice……. Literally Finna piss me off,,0,0,1,[ 3.1989312 -0.5764688 -2.778113 ],Negative,-2.778113,-0.5764688,3.1989312
1.64E+18,2023-04-03 21:32:26+00:00,Lmfaoooo peta &amp; petsmart def would be on our ass you right about that🤣🤣🤣🤣 they all gone band together to destroy us 🤣🤣🤣,,0,1,1,[ 1.9044     -0.00444748 -1.9073676 ],Negative,-1.9073676,-0.004447475,1.9044
1.64E+18,2023-04-03 21:27:21+00:00,I’m sorry but my clientele is not going to be a man who is going to drug his wife with antibiotics from Petsmart and demand/stealth bare sex for $160. That ain’t my clientele. My clientele bathes. My clientele breathe don’t stink. My clientele don’t haggle rates.,Georgia,2,67,3,[ 1.1948444   0.39062262 -1.6531032 ],Negative,-1.6531032,0.39062262,1.1948444
1.64E+18,2023-04-03 21:22:33+00:00,"Some of them will figure out what this mysterious word ""profitability"" means. 🧐 Others will join the ranks of   eToys, and Webvan, which never did.",California,0,1,1,[-0.0256975   0.8156262  -0.82382447],Neutral,-0.82382447,0.8156262,-0.025697496
1.64E+18,2023-04-03 21:22:11+00:00,I have Claude's!,,0,2,1,[-2.185727   1.3061142  1.2493669],Neutral,1.2493669,1.3061142,-2.185727
1.64E+18,2023-04-03 21:22:00+00:00,PetSmart crawfish boil got my stomach acting up,Texas,0,1,1,[ 2.4000473  -0.01137587 -2.5760784 ],Negative,-2.5760784,-0.011375874,2.4000473
1.64E+18,2023-04-03 21:10:31+00:00,Enjoy your trip!!,,0,1,1,[-2.6161022  -0.18274698  3.3798065 ],Positive,3.3798065,-0.18274698,-2.6161022
1.64E+18,2023-04-03 20:41:59+00:00,Ooh yeah! She's gonna make it rain. 😂,,0,2,1,[-1.1328394   0.49202895  1.056425  ],Positive,1.056425,0.49202895,-1.1328394
1.64E+18,2023-04-03 20:39:39+00:00,this has   written ALL over it,,0,0,1,[ 0.42959365  0.3667289  -0.63795775],Negative,-0.63795775,0.3667289,0.42959365
1.64E+18,2023-04-03 20:34:17+00:00,I bet they have Easter Bunny toys!!! Have fun!,,0,1,1,[-2.4994478  -0.49689925  3.6584063 ],Positive,3.6584063,-0.49689925,-2.4994478
1.64E+18,2023-04-03 20:31:45+00:00,We went shopping at Petsmart and good girl got a new shirt!,,0,12,1,[-3.293696    0.26121777  3.532641  ],Positive,3.532641,0.26121777,-3.293696
1.64E+18,2023-04-03 20:30:00+00:00,"“The more your dog loves you, the more they want to listen and be loyal to you.” 🐶   &amp;   discuss the importance of animals, pet training, and more on Playdate. 📺:     x",California,1,12,2,[-3.0193121  0.6151537  2.769371 ],Positive,2.769371,0.6151537,-3.0193121
1.64E+18,2023-04-03 20:26:36+00:00,Oh man…I’m so sorry 🫂 🫂🫂 This is Marley Bear (the day we got banned from PetSmart) 😒,,0,4,1,[ 2.077177   -0.05248556 -2.0210152 ],Negative,-2.0210152,-0.052485555,2.077177
1.64E+18,2023-04-03 20:14:52+00:00,Have a great evening! Shopping   is always a special treat! All the best to your Mom!,,0,1,1,[-2.609686  -0.7128453  4.0957475],Positive,4.0957475,-0.7128453,-2.609686
1.64E+18,2023-04-03 20:13:06+00:00,"Yep! I used to work at petsmart and occasionally we’d come in that morning to a very bloody mess, but usually we sold them quickly enough not to have that problem :’D",New York,0,4,1,[-0.09832248  0.3248685  -0.08824503],Neutral,-0.088245034,0.3248685,-0.09832248
1.64E+18,2023-04-03 20:05:13+00:00,That sounds like a great way to spend the evening. Are you looking for a new raincoat?,,0,1,1,[-2.8087904   0.05039233  3.3148885 ],Positive,3.3148885,0.05039233,-2.8087904
1.64E+18,2023-04-03 20:04:16+00:00,"I can NOT believe you had another price increase …WHY ?   is 95¢ per can   is 81¢
How am I supposed to feed my 37 cats 😿",Ohio,0,0,1,[ 2.630748   -0.27803797 -2.417397  ],Negative,-2.417397,-0.27803797,2.630748
1.64E+18,2023-04-03 20:00:50+00:00,petsmart hates me,,0,7,1,[ 2.5752952  -0.19693331 -2.349842  ],Negative,-2.349842,-0.19693331,2.5752952
1.64E+18,2023-04-03 19:58:40+00:00,"Went to Petsmart, I got “Mothers milk” for kittens. I was told they’re 8 weeks old (the youngest a kitten should be adopted) butttt I’m thinking more like 6 weeks. Sativa was crying when going to the bathroom, I got plain yogurt &amp; it helped her ☺️ #Mmemberville #StonerFam",,2,27,3,[-1.818566    0.38663322  1.6142694 ],Positive,1.6142694,0.38663322,-1.818566
1.64E+18,2023-04-03 19:54:50+00:00,"📣 New Podcast! ""Critical - Retailers How to Treat Your Customers Online and Offline"" on   #barditoto #dogtoys #entrepreneurmagazine #forbes #garyvee #humanresources #instagram #macys #petco #petretailers #petsmart #retail #retailers #sales",Louisiana,0,0,1,[-2.5823736  1.421649   1.1042901],Neutral,1.1042901,1.421649,-2.5823736
1.64E+18,2023-04-03 19:54:09+00:00,Please never trade T.J. 😭,Arizona,0,0,1,[ 2.091887    0.31464165 -2.3323967 ],Negative,-2.3323967,0.31464165,2.091887
1.64E+18,2023-04-03 19:53:51+00:00,Spend wise grasshopper,Pennsylvania,0,2,1,[-0.7916228   1.5800323  -0.88841736],Neutral,-0.88841736,1.5800323,-0.7916228
1.64E+18,2023-04-03 19:40:38+00:00,"What?! I take my dog to Pet Smart for grooming. I may have rethink that. Shame on them, FIRE THAT PERSON!",,0,0,1,[ 2.5647707 -0.2226308 -2.512435 ],Negative,-2.512435,-0.2226308,2.5647707
1.64E+18,2023-04-03 19:38:22+00:00,That’s awesome Stanley. Hope you model for us later! 🐾,,0,1,1,[-2.7958977  -0.33808798  3.918829  ],Positive,3.918829,-0.33808798,-2.7958977
1.64E+18,2023-04-03 19:25:36+00:00,"Lucky you Stan! Enjoy your trip to Petsmart, pick out something good!",,0,1,1,[-2.601377  -0.6291965  4.0448556],Positive,4.0448556,-0.6291965,-2.601377
1.64E+18,2023-04-03 19:23:11+00:00,It’s a great time to get a nice spring rain coat and booties!,,0,2,1,[-2.9099076  -0.30065864  3.9135613 ],Positive,3.9135613,-0.30065864,-2.9099076
1.64E+18,2023-04-03 19:22:15+00:00,Mother has finished work for the day so we're snuggling. She asked if I would like to go to   later for some shopping and I'm so excited!,,0,125,1,[-2.854164 -0.511968  4.169069],Positive,4.169069,-0.511968,-2.854164
1.64E+18,2023-04-03 19:02:26+00:00,Don’t fucking lie,,0,0,1,[ 2.0608397  -0.09625262 -1.990676  ],Negative,-1.990676,-0.09625262,2.0608397
1.64E+18,2023-04-03 19:01:04+00:00,Also I have come to the conclusion that the only people who work in customer service that are happy are the people who work at PetSmart,Ohio,0,24,1,[-1.6790148   0.46055204  1.2377385 ],Positive,1.2377385,0.46055204,-1.6790148
